,EC,Enz,Met,Org,Mode,ChEBI
685,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),CoA,Ricinus communis,+,CHEBI:15346
687,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),CoA,Arabidopsis thaliana,+,CHEBI:15346
688,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),CoA,Nicotiana tabacum,+,CHEBI:15346
689,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),D-glucose 6-phosphate,Escherichia coli,+,CHEBI:4170
690,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),D-glucose 6-phosphate,Populus trichocarpa,+,CHEBI:4170
691,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),fumarate,Arabidopsis thaliana,+,CHEBI:18012
692,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),fumarate,Homo sapiens,+,CHEBI:18012
696,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),fumarate,Solanum lycopersicum,+,CHEBI:18012
697,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),fumarate,Zea mays,+,CHEBI:18012
698,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),L-aspartate,Escherichia coli,+,CHEBI:17053
699,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),L-aspartate,Trypanosoma cruzi,+,CHEBI:17053
700,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),L-aspartate,Trypanosoma brucei,+,CHEBI:17053
702,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),L-aspartate,Leishmania mexicana,+,CHEBI:17053
703,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),L-glutamate,Escherichia coli,+,CHEBI:16015
704,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),L-glutamate,Ricinus communis,+,CHEBI:16015
705,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),malonyl-CoA,Ricinus communis,+,CHEBI:15531
706,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),methanol,Saccharolobus solfataricus,+,CHEBI:17790
709,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),palmitoyl-CoA,Ricinus communis,+,CHEBI:15525
711,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),succinate,Ricinus communis,+,CHEBI:15741
712,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),succinate,Arabidopsis thaliana,+,CHEBI:15741
715,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),succinate,Zea mays,+,CHEBI:15741
716,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),succinate,Homo sapiens,+,CHEBI:15741
718,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),succinate,Solanum lycopersicum,+,CHEBI:15741
719,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),succinate,Amaranthus viridis,+,CHEBI:15741
721,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),UDP,Ricinus communis,+,CHEBI:17659
722,1.1.1.40,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),UDP-glucose,Mesembryanthemum cordifolium,+,CHEBI:46229
724,1.1.1.405,ribitol-5-phosphate 2-dehydrogenase (NADP+),CTP,Haemophilus influenzae,+,CHEBI:17677
725,1.1.1.41,isocitrate dehydrogenase (NAD+),ADP,Homo sapiens,+,CHEBI:16761
726,1.1.1.41,isocitrate dehydrogenase (NAD+),ADP,Sus scrofa,+,CHEBI:16761
731,1.1.1.41,isocitrate dehydrogenase (NAD+),AMP,Saccharomyces cerevisiae,+,CHEBI:16027
732,1.1.1.41,isocitrate dehydrogenase (NAD+),AMP,Yarrowia lipolytica,+,CHEBI:16027
733,1.1.1.41,isocitrate dehydrogenase (NAD+),AMP,Phycomyces blakesleeanus,+,CHEBI:16027
740,1.1.1.41,isocitrate dehydrogenase (NAD+),ATP,Homo sapiens,+,CHEBI:15422
741,1.1.1.41,isocitrate dehydrogenase (NAD+),citrate,Homo sapiens,+,CHEBI:30769
742,1.1.1.41,isocitrate dehydrogenase (NAD+),citrate,Phaeodactylum tricornutum,+,CHEBI:30769
743,1.1.1.41,isocitrate dehydrogenase (NAD+),citrate,Campylobacter concisus,+,CHEBI:30769
747,1.1.1.41,isocitrate dehydrogenase (NAD+),NAD+,Saccharomyces cerevisiae,+,CHEBI:15846
748,1.1.1.42,isocitrate dehydrogenase (NADP+),acetic acid,Sus scrofa,+,CHEBI:15366
749,1.1.1.42,isocitrate dehydrogenase (NADP+),ADP,Mus musculus,+,CHEBI:16761
750,1.1.1.42,isocitrate dehydrogenase (NADP+),cis-aconitate,Spirodela polyrhiza,+,CHEBI:32805
751,1.1.1.42,isocitrate dehydrogenase (NADP+),citrate,Spirodela polyrhiza,+,CHEBI:30769
753,1.1.1.42,isocitrate dehydrogenase (NADP+),glutamate,Pisum sativum,+,CHEBI:16015
754,1.1.1.42,isocitrate dehydrogenase (NADP+),glutamate,Zea mays,+,CHEBI:16015
755,1.1.1.42,isocitrate dehydrogenase (NADP+),glutamate,Spirodela polyrhiza,+,CHEBI:16015
756,1.1.1.42,isocitrate dehydrogenase (NADP+),isocitrate,Spirodela polyrhiza,+,CHEBI:30887
760,1.1.1.42,isocitrate dehydrogenase (NADP+),phenol,Sus scrofa,+,CHEBI:15882
762,1.1.1.42,isocitrate dehydrogenase (NADP+),succinic acid,Pisum sativum,+,CHEBI:15741
763,1.1.1.42,isocitrate dehydrogenase (NADP+),succinic acid,Zea mays,+,CHEBI:15741
767,1.1.1.43,phosphogluconate 2-dehydrogenase,ADP,Candida tropicalis,+,CHEBI:16761
768,1.1.1.43,phosphogluconate 2-dehydrogenase,AMP,Candida tropicalis,+,CHEBI:16027
769,1.1.1.43,phosphogluconate 2-dehydrogenase,ATP,Candida tropicalis,+,CHEBI:15422
770,1.1.1.43,phosphogluconate 2-dehydrogenase,D-glucose 6-phosphate,Candida tropicalis,+,CHEBI:4170
771,1.1.1.43,phosphogluconate 2-dehydrogenase,phosphoenolpyruvate,Candida tropicalis,+,CHEBI:44897
775,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",17beta-estradiol,Rattus norvegicus,+,CHEBI:16469
776,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)","2,3-diphosphoglycerate",Nicotiana tabacum,+,CHEBI:28907
779,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",6-phosphogluconate,Ovis aries,+,CHEBI:48928
780,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",ADP,[Brevibacterium] flavum,+,CHEBI:16761
781,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",AMP,Phormidium sp.,+,CHEBI:16027
782,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",ATP,[Brevibacterium] flavum,+,CHEBI:15422
785,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",D-gluconate,Enterococcus faecalis,+,CHEBI:33198
786,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",gluconate,Corynebacterium glutamicum,+,CHEBI:33198
788,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",L-aspartate,[Brevibacterium] flavum,+,CHEBI:17053
789,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",L-histidine,[Brevibacterium] flavum,+,CHEBI:57595
790,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",L-tryptophan,[Brevibacterium] flavum,+,CHEBI:57912
791,1.1.1.44,"phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)",menadione,Escherichia coli,+,CHEBI:28869
794,1.1.1.45,L-gulonate 3-dehydrogenase,cysteine,Sus scrofa,+,CHEBI:35235
795,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],ADP,Bacillus sp.,+,CHEBI:16761
796,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],AMP,Bacillus sp.,+,CHEBI:16027
797,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],ATP,Bacillus sp.,+,CHEBI:15422
798,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],dipicolinic acid,Bacillus sp.,+,CHEBI:46837
800,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],NAD+,Bacillus sp.,+,CHEBI:15846
801,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],NADH,Bacillus sp.,+,CHEBI:16908
802,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],NADP+,Thermoproteus tenax,+,CHEBI:18009
803,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],NADP+,Bacillus sp.,+,CHEBI:18009
804,1.1.1.47,glucose 1-dehydrogenase [NAD(P)+],NADPH,Bacillus sp.,+,CHEBI:16474
810,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),6-aminohexanoic acid,Homo sapiens,+,CHEBI:57826
814,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),ATP,Pseudomonas fluorescens,+,CHEBI:15422
815,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),butanol,Homo sapiens,+,CHEBI:28885
818,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),glucosamine 6-phosphate,Azotobacter vinelandii,+,CHEBI:47987
819,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),glycerol,Homo sapiens,+,CHEBI:17754
824,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),L-Arg,Homo sapiens,+,CHEBI:16467
832,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),streptomycin,Homo sapiens,+,CHEBI:17076
833,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),sucrose,Arabidopsis thaliana,+,CHEBI:17992
834,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),trehalose,Homo sapiens,+,CHEBI:16551
835,1.1.1.49,glucose-6-phosphate dehydrogenase (NADP+),vitamin E,Rattus norvegicus,+,CHEBI:18145
843,1.1.1.53,3alpha(or 20beta)-hydroxysteroid dehydrogenase,estrogen,Gallus gallus,+,CHEBI:16469
856,1.1.1.6,glycerol dehydrogenase,citrate,Pichia membranifaciens,+,CHEBI:30769
869,1.1.1.6,glycerol dehydrogenase,ppGpp,Escherichia coli,+,CHEBI:17633
875,1.1.1.62,17beta-estradiol 17-dehydrogenase,retinoic acid,Homo sapiens,+,CHEBI:15367
881,1.1.1.69,gluconate 5-dehydrogenase,pyrroloquinoline quinone,Gluconobacter oxydans,+,CHEBI:18315
882,1.1.1.71,alcohol dehydrogenase [NAD(P)+],cysteine,Rattus norvegicus,+,CHEBI:35235
883,1.1.1.71,alcohol dehydrogenase [NAD(P)+],GSH,Rattus norvegicus,+,CHEBI:16856
886,1.1.1.71,alcohol dehydrogenase [NAD(P)+],salicylic acid,Solanum tuberosum,+,CHEBI:16914
896,1.1.1.78,methylglyoxal reductase (NADH),glutathione,Escherichia coli,+,CHEBI:16856
898,1.1.1.8,glycerol-3-phosphate dehydrogenase (NAD+),ATP,Spinacia oleracea,+,CHEBI:15422
900,1.1.1.8,glycerol-3-phosphate dehydrogenase (NAD+),dihydrolipoic acid,Spinacia oleracea,+,CHEBI:18047
905,1.1.1.8,glycerol-3-phosphate dehydrogenase (NAD+),glycerol,Homo sapiens,+,CHEBI:17754
906,1.1.1.8,glycerol-3-phosphate dehydrogenase (NAD+),glycine buffer,Oryctolagus cuniculus,+,CHEBI:57305
910,1.1.1.8,glycerol-3-phosphate dehydrogenase (NAD+),phosphogluconate,Spinacia oleracea,+,CHEBI:48928
912,1.1.1.81,hydroxypyruvate reductase,2-oxoglutarate,Methylotuvimicrobium alcaliphilum,+,CHEBI:30915
913,1.1.1.81,hydroxypyruvate reductase,acetyl-CoA,Methylosinus trichosporium,+,CHEBI:15351
914,1.1.1.81,hydroxypyruvate reductase,ADP,Methylotuvimicrobium alcaliphilum,+,CHEBI:16761
915,1.1.1.81,hydroxypyruvate reductase,ATP,Methylotuvimicrobium alcaliphilum,+,CHEBI:15422
918,1.1.1.81,hydroxypyruvate reductase,citrate,Methylotuvimicrobium alcaliphilum,+,CHEBI:30769
925,1.1.1.81,hydroxypyruvate reductase,"fructose 1,6-diphosphate",Methylotuvimicrobium alcaliphilum,+,CHEBI:28013
926,1.1.1.81,hydroxypyruvate reductase,glucose 6-phosphate,Methylosinus trichosporium,+,CHEBI:4170
927,1.1.1.81,hydroxypyruvate reductase,glucose 6-phosphate,Methylotuvimicrobium alcaliphilum,+,CHEBI:4170
928,1.1.1.81,hydroxypyruvate reductase,glycerate,Methylococcus capsulatus,+,CHEBI:33508
936,1.1.1.81,hydroxypyruvate reductase,NAD+,Methylotuvimicrobium alcaliphilum,+,CHEBI:15846
937,1.1.1.81,hydroxypyruvate reductase,NADP+,Methylococcus capsulatus,+,CHEBI:18009
938,1.1.1.81,hydroxypyruvate reductase,NADP+,Methylotuvimicrobium alcaliphilum,+,CHEBI:18009
943,1.1.1.81,hydroxypyruvate reductase,oxaloacetate,Methylosinus trichosporium,+,CHEBI:30744
944,1.1.1.81,hydroxypyruvate reductase,oxaloacetate,Methylotuvimicrobium alcaliphilum,+,CHEBI:30744
945,1.1.1.81,hydroxypyruvate reductase,"Ribulose 1,5-diphosphate",Methylosinus trichosporium,+,CHEBI:16710
946,1.1.1.81,hydroxypyruvate reductase,"Ribulose 1,5-diphosphate",Methylotuvimicrobium alcaliphilum,+,CHEBI:16710
947,1.1.1.81,hydroxypyruvate reductase,ribulose 5-phosphate,Methylosinus trichosporium,+,CHEBI:17363
948,1.1.1.81,hydroxypyruvate reductase,serine,Methylotuvimicrobium alcaliphilum,+,CHEBI:33384
952,1.1.1.82,malate dehydrogenase (NADP+),acetone,Pisum sativum,+,CHEBI:15347
962,1.1.1.82,malate dehydrogenase (NADP+),methanol,Pisum sativum,+,CHEBI:17790
978,1.1.1.86,ketol-acid reductoisomerase (NADP+),ascorbic acid,Vigna radiata,+,CHEBI:29073
979,1.1.1.87,homoisocitrate dehydrogenase,2-oxoadipate,Saccharomyces cerevisiae,+,CHEBI:15753
981,1.1.1.88,hydroxymethylglutaryl-CoA reductase,CoA,Pseudomonas mevalonii,+,CHEBI:15346
985,1.1.1.88,hydroxymethylglutaryl-CoA reductase,pantetheine,Pseudomonas mevalonii,+,CHEBI:16753
986,1.1.1.9,D-xylulose reductase,cysteine,Cavia porcellus,+,CHEBI:35235
987,1.1.1.9,D-xylulose reductase,cysteine,Pachysolen tannophilus,+,CHEBI:35235
988,1.1.1.9,D-xylulose reductase,D-glucose,Fusarium oxysporum,+,CHEBI:4167
990,1.1.1.9,D-xylulose reductase,D-xylose,Fusarium oxysporum,+,CHEBI:53455
991,1.1.1.9,D-xylulose reductase,D-xylose,Saccharomyces cerevisiae,+,CHEBI:53455
992,1.1.1.9,D-xylulose reductase,D-xylose,Yamadazyma tenuis,+,CHEBI:53455
993,1.1.1.9,D-xylulose reductase,glycerol,Fusarium oxysporum,+,CHEBI:17754
994,1.1.1.9,D-xylulose reductase,glycine,Pachysolen tannophilus,+,CHEBI:57305
995,1.1.1.9,D-xylulose reductase,GSH,Pachysolen tannophilus,+,CHEBI:16856
999,1.1.1.91,aryl-alcohol dehydrogenase (NADP+),acetone,Yokenella sp.,+,CHEBI:15347
1009,1.1.1.95,phosphoglycerate dehydrogenase,L-alanine,Arabidopsis thaliana,+,CHEBI:57972
1010,1.1.1.95,phosphoglycerate dehydrogenase,L-alanine,Marchantia polymorpha,+,CHEBI:57972
1011,1.1.1.95,phosphoglycerate dehydrogenase,L-cysteine,Arabidopsis thaliana,+,CHEBI:35235
1012,1.1.1.95,phosphoglycerate dehydrogenase,L-homocysteine,Marchantia polymorpha,+,CHEBI:58199
1013,1.1.1.95,phosphoglycerate dehydrogenase,L-homocysteine,Arabidopsis thaliana,+,CHEBI:58199
1014,1.1.1.95,phosphoglycerate dehydrogenase,L-homoserine,Marchantia polymorpha,+,CHEBI:57476
1015,1.1.1.95,phosphoglycerate dehydrogenase,L-homoserine,Arabidopsis thaliana,+,CHEBI:57476
1016,1.1.1.95,phosphoglycerate dehydrogenase,L-methionine,Marchantia polymorpha,+,CHEBI:57844
1017,1.1.1.95,phosphoglycerate dehydrogenase,L-methionine,Arabidopsis thaliana,+,CHEBI:57844
1018,1.1.1.95,phosphoglycerate dehydrogenase,L-methionine,Pisum sativum,+,CHEBI:57844
1019,1.1.1.95,phosphoglycerate dehydrogenase,L-valine,Marchantia polymorpha,+,CHEBI:57762
1020,1.1.1.95,phosphoglycerate dehydrogenase,L-valine,Arabidopsis thaliana,+,CHEBI:57762
1048,1.1.2.4,D-lactate dehydrogenase (cytochrome),D-lactate,Saccharomyces cerevisiae,+,CHEBI:42111
1050,1.1.2.4,D-lactate dehydrogenase (cytochrome),L-malate,Saccharomyces cerevisiae,+,CHEBI:30797
1062,1.1.2.8,alcohol dehydrogenase (cytochrome c),ethanol,Acetobacter pasteurianus,+,CHEBI:16236
1085,1.1.3.13,alcohol oxidase,methanol,Ogataea methanolica,+,CHEBI:17790
1087,1.1.3.15,(S)-2-hydroxy-acid oxidase,ascorbate,Rattus sp.,+,CHEBI:29073
1090,1.1.3.15,(S)-2-hydroxy-acid oxidase,isocitrate,Amaranthus retroflexus,+,CHEBI:30887
1091,1.1.3.15,(S)-2-hydroxy-acid oxidase,isocitrate,Zea mays,+,CHEBI:30887
1093,1.1.3.15,(S)-2-hydroxy-acid oxidase,succinate,Zea mays,+,CHEBI:15741
1094,1.1.3.17,choline oxidase,NAD+,Rattus norvegicus,+,CHEBI:15846
1106,1.1.3.21,glycerol-3-phosphate oxidase,glycerol,Aerococcus viridans,+,CHEBI:17754
1107,1.1.3.21,glycerol-3-phosphate oxidase,phenol,Saccharomyces cerevisiae,+,CHEBI:15882
1111,1.1.3.30,polyvinyl-alcohol oxidase,pyrroloquinoline quinone,Sphingopyxis sp.,+,CHEBI:18315
1112,1.1.3.30,polyvinyl-alcohol oxidase,pyrroloquinoline quinone,Sphingomonas sp.,+,CHEBI:18315
1140,1.1.3.4,glucose oxidase,trehalose,Aspergillus niger,+,CHEBI:16551
1143,1.1.3.5,hexose oxidase,ethanol,Chondrus crispus,+,CHEBI:16236
1145,1.1.3.6,cholesterol oxidase,acetone,Burkholderia cepacia,+,CHEBI:15347
1150,1.1.3.6,cholesterol oxidase,cholic acid,Brevibacterium sterolicum,+,CHEBI:16359
1156,1.1.3.6,cholesterol oxidase,ethanol,Rhodococcus sp.,+,CHEBI:16236
1157,1.1.3.6,cholesterol oxidase,ethanol,Streptomyces sp.,+,CHEBI:16236
1158,1.1.3.6,cholesterol oxidase,ethanol,Castellaniella sp.,+,CHEBI:16236
1159,1.1.3.6,cholesterol oxidase,Isopropanol,Rhodococcus sp.,+,CHEBI:17824
1160,1.1.3.6,cholesterol oxidase,Isopropanol,Streptomyces sp.,+,CHEBI:17824
1161,1.1.3.6,cholesterol oxidase,Isopropanol,Castellaniella sp.,+,CHEBI:17824
1163,1.1.3.6,cholesterol oxidase,methanol,Streptomyces sp.,+,CHEBI:17790
1170,1.1.3.6,cholesterol oxidase,propan-2-ol,Burkholderia cepacia,+,CHEBI:17824
1171,1.1.3.6,cholesterol oxidase,propan-2-ol,Streptomyces hygroscopicus,+,CHEBI:17824
1213,1.1.3.9,galactose oxidase,glycerol,Fusarium subglutinans,+,CHEBI:17754
1260,1.1.5.2,"glucose 1-dehydrogenase (PQQ, quinone)",pyrroloquinoline quinone,Pantoea ananatis,+,CHEBI:18315
1267,1.1.5.3,glycerol-3-phosphate dehydrogenase,FAD,Escherichia coli,+,CHEBI:16238
1268,1.1.5.3,glycerol-3-phosphate dehydrogenase,FMN,Escherichia coli,+,CHEBI:17621
1271,1.1.5.4,malate dehydrogenase (quinone),"2-methyl-1,4-naphthoquinone",Corynebacterium glutamicum,+,CHEBI:28869
1281,1.1.5.4,malate dehydrogenase (quinone),vitamin K3,Mycobacterium sp.,+,CHEBI:28869
1286,1.1.5.5,alcohol dehydrogenase (quinone),ethanol,Acetobacter pasteurianus,+,CHEBI:16236
1299,1.1.98.6,ribonucleoside-triphosphate reductase (formate),ATP,Lactococcus cremoris,+,CHEBI:15422
1300,1.1.98.6,ribonucleoside-triphosphate reductase (formate),ATP,Escherichia coli,+,CHEBI:15422
1301,1.1.98.6,ribonucleoside-triphosphate reductase (formate),dGTP,Lactococcus cremoris,+,CHEBI:16497
1302,1.1.98.6,ribonucleoside-triphosphate reductase (formate),dTTP,Lactococcus cremoris,+,CHEBI:18077
1303,1.1.99.1,choline dehydrogenase,coenzyme Q,Rattus norvegicus,+,CHEBI:46245
1304,1.1.99.1,choline dehydrogenase,pyrroloquinoline quinone,Canis lupus,+,CHEBI:18315
1320,1.1.99.20,alkan-1-ol dehydrogenase (acceptor),pyrroloquinoline quinone,Flavobacterium sp.,+,CHEBI:18315
1322,1.1.99.20,alkan-1-ol dehydrogenase (acceptor),pyrroloquinoline quinone,Pseudomonas sp.,+,CHEBI:18315
1326,1.1.99.29,pyranose dehydrogenase (acceptor),acetate,Agaricus bisporus,+,CHEBI:15366
1341,1.10.1.1,"trans-acenaphthene-1,2-diol dehydrogenase",ethanol,Rattus norvegicus,+,CHEBI:16236
1342,1.10.3.1,catechol oxidase,2-oxo-butanoic acid,Agaricus bisporus,+,CHEBI:30831
1344,1.10.3.1,catechol oxidase,Acrylic acid,Agaricus bisporus,+,CHEBI:18308
1345,1.10.3.1,catechol oxidase,benzoic acid,Pouteria sapota,+,CHEBI:30746
1346,1.10.3.1,catechol oxidase,catechol,Bromus inermis,+,CHEBI:18135
1347,1.10.3.1,catechol oxidase,catechol,Bromus rubens,+,CHEBI:18135
1349,1.10.3.1,catechol oxidase,Citric acid,Pouteria sapota,+,CHEBI:30769
1351,1.10.3.1,catechol oxidase,D-fructose,Zea mays,+,CHEBI:37721
1352,1.10.3.1,catechol oxidase,D-glucose,Zea mays,+,CHEBI:4167
1353,1.10.3.1,catechol oxidase,ferulic acid,Musa x,+,CHEBI:17620
1359,1.10.3.1,catechol oxidase,protocatechuic acid,Musa x,+,CHEBI:36062
1360,1.10.3.1,catechol oxidase,Pyruvic acid,Agaricus bisporus,+,CHEBI:32816
1371,1.10.3.1,catechol oxidase,sucrose,Zea mays,+,CHEBI:17992
1376,1.10.3.11,ubiquinol oxidase (non-electrogenic),2-oxoglutarate,Ipomoea batatas,+,CHEBI:30915
1377,1.10.3.11,ubiquinol oxidase (non-electrogenic),ADP,Neurospora crassa,+,CHEBI:16761
1378,1.10.3.11,ubiquinol oxidase (non-electrogenic),ADP,Scheffersomyces stipitis,+,CHEBI:16761
1384,1.10.3.11,ubiquinol oxidase (non-electrogenic),glyoxylate,Ipomoea batatas,+,CHEBI:16891
1385,1.10.3.11,ubiquinol oxidase (non-electrogenic),GMP,Neurospora crassa,+,CHEBI:17345
1386,1.10.3.11,ubiquinol oxidase (non-electrogenic),GMP,Scheffersomyces stipitis,+,CHEBI:17345
1387,1.10.3.11,ubiquinol oxidase (non-electrogenic),Hydroxypyruvate,Ipomoea batatas,+,CHEBI:30841
1388,1.10.3.11,ubiquinol oxidase (non-electrogenic),L-malate,Ipomoea batatas,+,CHEBI:30797
1389,1.10.3.11,ubiquinol oxidase (non-electrogenic),oxaloacetate,Ipomoea batatas,+,CHEBI:30744
1390,1.10.3.11,ubiquinol oxidase (non-electrogenic),pyruvate,Arabidopsis thaliana,+,CHEBI:32816
1391,1.10.3.11,ubiquinol oxidase (non-electrogenic),pyruvate,Glycine max,+,CHEBI:32816
1392,1.10.3.11,ubiquinol oxidase (non-electrogenic),pyruvate,Neurospora crassa,+,CHEBI:32816
1393,1.10.3.11,ubiquinol oxidase (non-electrogenic),pyruvate,Scheffersomyces stipitis,+,CHEBI:32816
1394,1.10.3.11,ubiquinol oxidase (non-electrogenic),pyruvate,Arum italicum,+,CHEBI:32816
1396,1.10.3.11,ubiquinol oxidase (non-electrogenic),pyruvate,Ipomoea batatas,+,CHEBI:32816
1401,1.10.3.11,ubiquinol oxidase (non-electrogenic),succinate,Ipomoea batatas,+,CHEBI:15741
1412,1.10.3.2,laccase,acetate,Escherichia coli,+,CHEBI:15366
1425,1.10.3.2,laccase,glycerol,Trichoderma harzianum,+,CHEBI:17754
1431,1.10.3.2,laccase,oxalic acid,Trametes hirsuta,+,CHEBI:16995
1438,1.10.3.3,L-ascorbate oxidase,ascorbate,Cucurbita pepo,+,CHEBI:29073
1441,1.10.3.3,L-ascorbate oxidase,ethanol,Albifimbria verrucaria,+,CHEBI:16236
1450,1.10.3.6,rifamycin-B oxidase,FAD,Monocillium spp.,+,CHEBI:16238
1452,1.11.1.1,NADH peroxidase,acetate,Enterococcus faecalis,+,CHEBI:15366
1453,1.11.1.1,NADH peroxidase,benzoic acid,Vigna unguiculata,+,CHEBI:30746
1454,1.11.1.1,NADH peroxidase,ferulic acid,Vigna unguiculata,+,CHEBI:17620
1455,1.11.1.1,NADH peroxidase,NAD+,Enterococcus faecalis,+,CHEBI:15846
1456,1.11.1.1,NADH peroxidase,p-coumaric acid,Vigna unguiculata,+,CHEBI:32374
1458,1.11.1.1,NADH peroxidase,vanillic acid,Vigna unguiculata,+,CHEBI:30816
1459,1.11.1.10,chloride peroxidase,ascorbic acid,Leptoxyphium fumago,+,CHEBI:29073
1461,1.11.1.10,chloride peroxidase,caffeic acid,Leptoxyphium fumago,+,CHEBI:16433
1465,1.11.1.10,chloride peroxidase,ferulic acid,Leptoxyphium fumago,+,CHEBI:17620
1474,1.11.1.12,phospholipid-hydroperoxide glutathione peroxidase,17-beta-estradiol,Bos taurus,+,CHEBI:16469
1475,1.11.1.12,phospholipid-hydroperoxide glutathione peroxidase,deoxycholate,Homo sapiens,+,CHEBI:28834
1489,1.11.1.13,manganese peroxidase,citrate,Dichomitus squalens,+,CHEBI:30769
1490,1.11.1.13,manganese peroxidase,citrate,Phanerodontia chrysosporium,+,CHEBI:30769
1498,1.11.1.13,manganese peroxidase,gluconate,Dichomitus squalens,+,CHEBI:33198
1499,1.11.1.13,manganese peroxidase,glutathione,Lentinula edodes,+,CHEBI:16856
1500,1.11.1.13,manganese peroxidase,glycolate,Dichomitus squalens,+,CHEBI:17497
1510,1.11.1.13,manganese peroxidase,L-malate,Dichomitus squalens,+,CHEBI:30797
1511,1.11.1.13,manganese peroxidase,L-malate,Lentinula edodes,+,CHEBI:30797
