,EC,Enz,Met,Org,Mode,ChEBI
3511,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",dihydrobiopterin,Rattus norvegicus,-,CHEBI:43029
3512,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",dihydrobiopterin,Equus caballus,-,CHEBI:43029
3516,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",dopamine,Rattus norvegicus,-,CHEBI:18243
3523,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",formic acid,Equus caballus,-,CHEBI:30751
3535,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",L-erythro-dihydroneopterin,Equus caballus,-,CHEBI:17001
3581,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",n-valeric acid,Equus caballus,-,CHEBI:17418
3584,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",NADP+,Rattus norvegicus,-,CHEBI:18009
3585,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",NADPH,Equus caballus,-,CHEBI:16474
3586,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",NADPH,Drosophila melanogaster,-,CHEBI:16474
3587,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",NADPH,Rattus norvegicus,-,CHEBI:16474
3590,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",oxaloacetate,Mus musculus,-,CHEBI:30744
3602,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",Pyruvic acid,Equus caballus,-,CHEBI:32816
3610,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",serotonin,Rattus norvegicus,-,CHEBI:28790
3629,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",Tolbutamide,Rattus norvegicus,-,CHEBI:27999
3630,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",Tolbutamide,Homo sapiens,-,CHEBI:27999
3635,1.1.1.153,"sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)",xanthurenic acid,Homo sapiens,-,CHEBI:10072
3638,1.1.1.154,ureidoglycolate dehydrogenase,glycolate,Arthrobacter allantoicus,-,CHEBI:17497
3639,1.1.1.154,ureidoglycolate dehydrogenase,glyoxylate,Arthrobacter allantoicus,-,CHEBI:16891
3640,1.1.1.154,ureidoglycolate dehydrogenase,L-lactate,Arthrobacter allantoicus,-,CHEBI:422
3646,1.1.1.156,glycerol 2-dehydrogenase (NADP+),L-cysteine,Schizosaccharomyces pombe,-,CHEBI:35235
3655,1.1.1.159,7alpha-hydroxysteroid dehydrogenase,ascorbic acid,Escherichia coli,-,CHEBI:29073
3657,1.1.1.159,7alpha-hydroxysteroid dehydrogenase,chenodeoxycholate,Escherichia coli,-,CHEBI:16755
3668,1.1.1.159,7alpha-hydroxysteroid dehydrogenase,glycochenodeoxycholate,Escherichia coli,-,CHEBI:36274
3685,1.1.1.159,7alpha-hydroxysteroid dehydrogenase,taurochenodeoxycholate,Escherichia coli,-,CHEBI:16525
3693,1.1.1.162,erythrulose reductase,NADP+,Bos taurus,-,CHEBI:18009
3707,1.1.1.168,2-dehydropantolactone reductase (Re-specific),2-oxoisopentanoic acid,Saccharomyces cerevisiae,-,CHEBI:16530
3739,1.1.1.168,2-dehydropantolactone reductase (Re-specific),quercetin,Candida parapsilosis,-,CHEBI:16243
3740,1.1.1.168,2-dehydropantolactone reductase (Re-specific),quercetin,Saccharomyces cerevisiae,-,CHEBI:16243
3748,1.1.1.169,2-dehydropantoate 2-reductase,ADP,Escherichia coli,-,CHEBI:16761
3749,1.1.1.169,2-dehydropantoate 2-reductase,AMP,Escherichia coli,-,CHEBI:16027
3750,1.1.1.169,2-dehydropantoate 2-reductase,ATP,Escherichia coli,-,CHEBI:15422
3752,1.1.1.169,2-dehydropantoate 2-reductase,CoA,Thermococcus kodakarensis,-,CHEBI:15346
3755,1.1.1.169,2-dehydropantoate 2-reductase,D-pantoic acid,Stenotrophomonas maltophilia,-,CHEBI:18697
3759,1.1.1.169,2-dehydropantoate 2-reductase,NADP+,Escherichia coli,-,CHEBI:18009
3760,1.1.1.169,2-dehydropantoate 2-reductase,NADP+,Stenotrophomonas maltophilia,-,CHEBI:18009
3762,1.1.1.169,2-dehydropantoate 2-reductase,Pantoate,Escherichia coli,-,CHEBI:14737
3765,1.1.1.169,2-dehydropantoate 2-reductase,quercetin,Stenotrophomonas maltophilia,-,CHEBI:16243
3772,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,adenosine,Streptococcus mutans,-,CHEBI:16335
3774,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,ADP,Streptococcus mutans,-,CHEBI:16761
3775,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,ADP,Brochothrix thermosphacta,-,CHEBI:16761
3776,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,ATP,Streptococcus mutans,-,CHEBI:15422
3777,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,ATP,Brochothrix thermosphacta,-,CHEBI:15422
3786,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,cytidine,Streptococcus mutans,-,CHEBI:17562
3787,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,"D-fructose 1,6-diphosphate",Streptococcus mutans,-,CHEBI:28013
3790,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,D-glucose 6-phosphate,Aspergillus niger,-,CHEBI:4170
3791,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,D-mannitol 1-phosphate,Aspergillus niger,-,CHEBI:16298
3797,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,GTP,Streptococcus mutans,-,CHEBI:15996
3798,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,guanosine,Streptococcus mutans,-,CHEBI:16750
3807,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,NAD+,Aspergillus niger,-,CHEBI:15846
3808,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,NADH,Aspergillus fumigatus,-,CHEBI:16908
3809,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,NADH,Aspergillus niger,-,CHEBI:16908
3813,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,phosphoenolpyruvate,Streptococcus mutans,-,CHEBI:44897
3815,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,thymidine,Streptococcus mutans,-,CHEBI:17748
3816,1.1.1.17,mannitol-1-phosphate 5-dehydrogenase,uridine,Streptococcus mutans,-,CHEBI:16704
3827,1.1.1.172,2-oxoadipate reductase,NADH,Homo sapiens,-,CHEBI:16908
3828,1.1.1.172,2-oxoadipate reductase,oxalate,Homo sapiens,-,CHEBI:16995
3838,1.1.1.175,D-xylose 1-dehydrogenase,NAD+,Caulobacter vibrioides,-,CHEBI:15846
3839,1.1.1.175,D-xylose 1-dehydrogenase,NADH,Caulobacter vibrioides,-,CHEBI:16908
3840,1.1.1.176,12alpha-hydroxysteroid dehydrogenase,acetone,Clostridium sp.,-,CHEBI:15347
3846,1.1.1.176,12alpha-hydroxysteroid dehydrogenase,pyridoxal 5'-phosphate,Clostridium sp.,-,CHEBI:18405
3847,1.1.1.177,glycerol-3-phosphate 1-dehydrogenase (NADP+),D-glyceraldehyde 3-phosphate,Archaeoglobus fulgidus,-,CHEBI:29052
3848,1.1.1.177,glycerol-3-phosphate 1-dehydrogenase (NADP+),L-alpha-glycerol 3-phosphate,Archaeoglobus fulgidus,-,CHEBI:15978
3849,1.1.1.177,glycerol-3-phosphate 1-dehydrogenase (NADP+),NADP+,Archaeoglobus fulgidus,-,CHEBI:18009
3850,1.1.1.177,glycerol-3-phosphate 1-dehydrogenase (NADP+),NADPH,Archaeoglobus fulgidus,-,CHEBI:16474
3856,1.1.1.179,"D-xylose 1-dehydrogenase (NADP+, D-xylono-1,5-lactone-forming)",NAD+,Sus scrofa,-,CHEBI:15846
3857,1.1.1.18,inositol 2-dehydrogenase,2-keto-myo-inositol,Klebsiella aerogenes,-,CHEBI:17811
3858,1.1.1.18,inositol 2-dehydrogenase,deoxycholate,Gluconobacter oxydans,-,CHEBI:28834
3860,1.1.1.18,inositol 2-dehydrogenase,NADH,Myxozyma melibiosi,-,CHEBI:16908
3861,1.1.1.18,inositol 2-dehydrogenase,scyllo-inosose,Myxozyma melibiosi,-,CHEBI:17811
3862,1.1.1.181,"cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",FMN,Oryctolagus cuniculus,-,CHEBI:17621
3877,1.1.1.183,geraniol dehydrogenase (NADP+),oxidized glutathione,Citrus sp.,-,CHEBI:17858
3889,1.1.1.184,carbonyl reductase (NADPH),"2,3-Butanedione",Homo sapiens,-,CHEBI:16583
3909,1.1.1.184,carbonyl reductase (NADPH),4-oxonon-2-enal,Homo sapiens,-,CHEBI:58972
3926,1.1.1.184,carbonyl reductase (NADPH),ascorbic acid,Pichia kudriavzevii,-,CHEBI:29073
3948,1.1.1.184,carbonyl reductase (NADPH),citrate,Pichia kudriavzevii,-,CHEBI:30769
3952,1.1.1.184,carbonyl reductase (NADPH),coumarin,Gallus gallus,-,CHEBI:28794
3973,1.1.1.184,carbonyl reductase (NADPH),dimethyl sulfoxide,[Candida] boidinii,-,CHEBI:28262
3989,1.1.1.184,carbonyl reductase (NADPH),ethanol,[Candida] boidinii,-,CHEBI:16236
3990,1.1.1.184,carbonyl reductase (NADPH),FAD,Homo sapiens,-,CHEBI:16238
4023,1.1.1.184,carbonyl reductase (NADPH),Isopropanol,[Candida] boidinii,-,CHEBI:17824
4026,1.1.1.184,carbonyl reductase (NADPH),L-cysteine,Pichia kudriavzevii,-,CHEBI:35235
4027,1.1.1.184,carbonyl reductase (NADPH),lithocholic acid,Canis lupus,-,CHEBI:16325
4029,1.1.1.184,carbonyl reductase (NADPH),menadione,Homo sapiens,-,CHEBI:28869
4044,1.1.1.184,carbonyl reductase (NADPH),NAD+,Cavia porcellus,-,CHEBI:15846
4045,1.1.1.184,carbonyl reductase (NADPH),NADP+,Cavia porcellus,-,CHEBI:18009
4046,1.1.1.184,carbonyl reductase (NADPH),NADP+,Homo sapiens,-,CHEBI:18009
4047,1.1.1.184,carbonyl reductase (NADPH),NADP+,Oryctolagus cuniculus,-,CHEBI:18009
4048,1.1.1.184,carbonyl reductase (NADPH),NADP+,Cricetulus griseus,-,CHEBI:18009
4049,1.1.1.184,carbonyl reductase (NADPH),NADPH,Cavia porcellus,-,CHEBI:16474
4053,1.1.1.184,carbonyl reductase (NADPH),nicotinic acid,Cavia porcellus,-,CHEBI:15940
4056,1.1.1.184,carbonyl reductase (NADPH),oxalate,Pichia kudriavzevii,-,CHEBI:16995
4077,1.1.1.184,carbonyl reductase (NADPH),pyruvate,Cricetulus griseus,-,CHEBI:32816
4078,1.1.1.184,carbonyl reductase (NADPH),quercetin,Candida macedoniensis,-,CHEBI:16243
4079,1.1.1.184,carbonyl reductase (NADPH),quercetin,Canis lupus,-,CHEBI:16243
4080,1.1.1.184,carbonyl reductase (NADPH),quercetin,Cavia porcellus,-,CHEBI:16243
4081,1.1.1.184,carbonyl reductase (NADPH),quercetin,Equus caballus,-,CHEBI:16243
4082,1.1.1.184,carbonyl reductase (NADPH),quercetin,Homo sapiens,-,CHEBI:16243
4083,1.1.1.184,carbonyl reductase (NADPH),quercetin,Mus musculus,-,CHEBI:16243
4084,1.1.1.184,carbonyl reductase (NADPH),quercetin,Rattus norvegicus,-,CHEBI:16243
4085,1.1.1.184,carbonyl reductase (NADPH),quercetin,Starmerella magnoliae,-,CHEBI:16243
4086,1.1.1.184,carbonyl reductase (NADPH),quercetin,Cylindrocarpon sclerotigenum,-,CHEBI:16243
4087,1.1.1.184,carbonyl reductase (NADPH),quercetin,Kluyveromyces lactis,-,CHEBI:16243
4088,1.1.1.184,carbonyl reductase (NADPH),quercetin,Sus scrofa,-,CHEBI:16243
4090,1.1.1.184,carbonyl reductase (NADPH),quercetin,Rhodotorula glutinis,-,CHEBI:16243
4119,1.1.1.185,L-glycol dehydrogenase,acetone,Gallus gallus,-,CHEBI:15347
4120,1.1.1.185,L-glycol dehydrogenase,acetone,Klebsiella aerogenes,-,CHEBI:15347
4122,1.1.1.185,L-glycol dehydrogenase,NAD+,Klebsiella aerogenes,-,CHEBI:15846
4123,1.1.1.187,GDP-4-dehydro-D-rhamnose reductase,GDP-alpha-D-mannose,Pseudomonas sp.,-,CHEBI:15820
4149,1.1.1.188,prostaglandin-F synthase,acetate,Homo sapiens,-,CHEBI:15366
4160,1.1.1.188,prostaglandin-F synthase,estradiol,Mus musculus,-,CHEBI:16469
4178,1.1.1.188,prostaglandin-F synthase,methylglyoxal,Bos taurus,-,CHEBI:17158
4179,1.1.1.188,prostaglandin-F synthase,methylglyoxal,Homo sapiens,-,CHEBI:17158
4188,1.1.1.188,prostaglandin-F synthase,quercetin,Mus musculus,-,CHEBI:16243
4190,1.1.1.188,prostaglandin-F synthase,salicylic acid,Homo sapiens,-,CHEBI:16914
4201,1.1.1.189,prostaglandin-E2 9-reductase,17beta-estradiol,Homo sapiens,-,CHEBI:16469
4203,1.1.1.189,prostaglandin-E2 9-reductase,17beta-estradiol,Bos taurus,-,CHEBI:16469
4209,1.1.1.189,prostaglandin-E2 9-reductase,FAD,Rattus norvegicus,-,CHEBI:16238
4215,1.1.1.189,prostaglandin-E2 9-reductase,NAD+,Rattus norvegicus,-,CHEBI:15846
4216,1.1.1.189,prostaglandin-E2 9-reductase,NADP+,Rattus norvegicus,-,CHEBI:18009
4219,1.1.1.189,prostaglandin-E2 9-reductase,palmitic acid,Homo sapiens,-,CHEBI:15756
4225,1.1.1.19,glucuronate reductase,"2,3-Butanedione",Sus scrofa,-,CHEBI:16583
4229,1.1.1.19,glucuronate reductase,acetoacetate,Mesocricetus auratus,-,CHEBI:15344
4230,1.1.1.19,glucuronate reductase,acetoacetate,Rattus norvegicus,-,CHEBI:15344
4236,1.1.1.19,glucuronate reductase,alpha-ketoglutarate,Mesocricetus auratus,-,CHEBI:16810
4237,1.1.1.19,glucuronate reductase,alpha-ketoglutarate,Rattus norvegicus,-,CHEBI:16810
4243,1.1.1.19,glucuronate reductase,D-galacturonate,Penicillium camemberti,-,CHEBI:4153
4255,1.1.1.19,glucuronate reductase,L-gulonate,Penicillium camemberti,-,CHEBI:16154
4256,1.1.1.19,glucuronate reductase,"L-gulono-1,4-lactone",Penicillium camemberti,-,CHEBI:17587
4257,1.1.1.19,glucuronate reductase,menadione,Homo sapiens,-,CHEBI:28869
4268,1.1.1.19,glucuronate reductase,phenylacetate,Mesocricetus auratus,-,CHEBI:30745
4269,1.1.1.19,glucuronate reductase,phenylacetate,Rattus norvegicus,-,CHEBI:30745
4274,1.1.1.19,glucuronate reductase,pyridoxal 5'-phosphate,Homo sapiens,-,CHEBI:18405
4275,1.1.1.19,glucuronate reductase,pyridoxal 5'-phosphate,Sus scrofa,-,CHEBI:18405
4301,1.1.1.191,indole-3-acetaldehyde reductase (NADPH),dihydroxyacetonephosphate,Cucumis sativus,-,CHEBI:16108
4305,1.1.1.191,indole-3-acetaldehyde reductase (NADPH),indole-3-acetic acid,Brassica rapa,-,CHEBI:16411
4314,1.1.1.191,indole-3-acetaldehyde reductase (NADPH),NADP+,Phycomyces blakesleeanus,-,CHEBI:18009
4315,1.1.1.191,indole-3-acetaldehyde reductase (NADPH),NADPH,Cucumis sativus,-,CHEBI:16474
4316,1.1.1.191,indole-3-acetaldehyde reductase (NADPH),NADPH,Brassica rapa,-,CHEBI:16474
4322,1.1.1.191,indole-3-acetaldehyde reductase (NADPH),tryptophan,Brassica rapa,-,CHEBI:57912
4340,1.1.1.194,coniferyl-alcohol dehydrogenase,coniferyl alcohol,Saccharum officinarum,-,CHEBI:17745
4345,1.1.1.195,cinnamyl-alcohol dehydrogenase,adenosine 5'-monophosphate,Eucalyptus gunnii,-,CHEBI:16027
4346,1.1.1.195,cinnamyl-alcohol dehydrogenase,benzyl alcohol,Helicobacter pylori,-,CHEBI:17987
4347,1.1.1.195,cinnamyl-alcohol dehydrogenase,caffeic acid,Leucaena leucocephala,-,CHEBI:16433
4351,1.1.1.195,cinnamyl-alcohol dehydrogenase,coniferyl alcohol,Helicobacter pylori,-,CHEBI:17745
4352,1.1.1.195,cinnamyl-alcohol dehydrogenase,coniferyl aldehyde,Sorghum bicolor,-,CHEBI:16547
4353,1.1.1.195,cinnamyl-alcohol dehydrogenase,coniferyl aldehyde,Carthamus tinctorius,-,CHEBI:16547
4360,1.1.1.195,cinnamyl-alcohol dehydrogenase,ferulic acid,Leucaena leucocephala,-,CHEBI:17620
4372,1.1.1.195,cinnamyl-alcohol dehydrogenase,sucrose,Leucaena leucocephala,-,CHEBI:17992
4384,1.1.1.196,15-hydroxyprostaglandin-D dehydrogenase (NADP+),linoleic acid,Sus scrofa,-,CHEBI:17351
4387,1.1.1.196,15-hydroxyprostaglandin-D dehydrogenase (NADP+),palmitic acid,Sus scrofa,-,CHEBI:15756
4389,1.1.1.197,15-hydroxyprostaglandin dehydrogenase (NADP+),beta-mercaptoacetate,Homo sapiens,-,CHEBI:30065
4391,1.1.1.197,15-hydroxyprostaglandin dehydrogenase (NADP+),beta-Mercaptopyruvate,Homo sapiens,-,CHEBI:57678
4393,1.1.1.197,15-hydroxyprostaglandin dehydrogenase (NADP+),GSSG,Homo sapiens,-,CHEBI:17858
4394,1.1.1.197,15-hydroxyprostaglandin dehydrogenase (NADP+),NADPH,Rattus norvegicus,-,CHEBI:16474
4409,1.1.1.198,(+)-borneol dehydrogenase,NADH,Salvia officinalis,-,CHEBI:16908
4495,1.1.1.2,alcohol dehydrogenase (NADP+),acetone,Levilactobacillus brevis,-,CHEBI:15347
4496,1.1.1.2,alcohol dehydrogenase (NADP+),acetone,Thermoanaerobacter brockii,-,CHEBI:15347
4514,1.1.1.2,alcohol dehydrogenase (NADP+),ascorbic acid,Marinobacter nauticus,-,CHEBI:29073
4518,1.1.1.2,alcohol dehydrogenase (NADP+),benzoic acid,Bos taurus,-,CHEBI:30746
4531,1.1.1.2,alcohol dehydrogenase (NADP+),cholic acid,Levilactobacillus brevis,-,CHEBI:16359
4568,1.1.1.2,alcohol dehydrogenase (NADP+),glycerol,Sus scrofa,-,CHEBI:17754
4582,1.1.1.2,alcohol dehydrogenase (NADP+),L-Gulonic acid,Bos taurus,-,CHEBI:16154
4599,1.1.1.2,alcohol dehydrogenase (NADP+),NADP+,Homo sapiens,-,CHEBI:18009
4600,1.1.1.2,alcohol dehydrogenase (NADP+),NADP+,Bos taurus,-,CHEBI:18009
4601,1.1.1.2,alcohol dehydrogenase (NADP+),NADPH,Sus scrofa,-,CHEBI:16474
4603,1.1.1.2,alcohol dehydrogenase (NADP+),NADPH,Bos taurus,-,CHEBI:16474
4604,1.1.1.2,alcohol dehydrogenase (NADP+),NADPH,Pectobacterium atrosepticum,-,CHEBI:16474
4649,1.1.1.2,alcohol dehydrogenase (NADP+),quercetin,Rattus norvegicus,-,CHEBI:16243
4650,1.1.1.2,alcohol dehydrogenase (NADP+),quercetin,Sus scrofa,-,CHEBI:16243
4711,1.1.1.200,aldose-6-phosphate reductase (NADPH),cysteine,Malus domestica,-,CHEBI:35235
4712,1.1.1.200,aldose-6-phosphate reductase (NADPH),"D-fructose 1,6-bisphosphate",Prunus persica,-,CHEBI:28013
4714,1.1.1.200,aldose-6-phosphate reductase (NADPH),D-galactose 1-phosphate,Prunus persica,-,CHEBI:37480
4715,1.1.1.200,aldose-6-phosphate reductase (NADPH),D-glucose 1-phosphate,Prunus persica,-,CHEBI:16077
4721,1.1.1.200,aldose-6-phosphate reductase (NADPH),mannose 1-phosphate,Prunus persica,-,CHEBI:35374
4722,1.1.1.200,aldose-6-phosphate reductase (NADPH),mannose 6-phosphate,Prunus persica,-,CHEBI:48066
4743,1.1.1.202,"1,3-propanediol dehydrogenase",glycerol,Klebsiella pneumoniae,-,CHEBI:17754
4752,1.1.1.203,uronate dehydrogenase,galacturonate,Penicillium camemberti,-,CHEBI:4153
4756,1.1.1.203,uronate dehydrogenase,L-gulonate,Penicillium camemberti,-,CHEBI:16154
4757,1.1.1.203,uronate dehydrogenase,"L-gulono-1,4-lactone",Penicillium camemberti,-,CHEBI:17587
4759,1.1.1.203,uronate dehydrogenase,NADH,Pseudomonas syringae,-,CHEBI:16908
4760,1.1.1.203,uronate dehydrogenase,NADH,Polaromonas naphthalenivorans,-,CHEBI:16908
4766,1.1.1.205,IMP dehydrogenase,"(1S,3R,4S,5R)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylic acid",Homo sapiens,-,CHEBI:17521
5005,1.1.1.205,IMP dehydrogenase,2'-deoxy-ATP,Bacillus subtilis,-,CHEBI:16284
5006,1.1.1.205,IMP dehydrogenase,2'-deoxy-GDP,Bacillus subtilis,-,CHEBI:28862
5007,1.1.1.205,IMP dehydrogenase,2'-deoxy-GTP,Bacillus subtilis,-,CHEBI:16497
5187,1.1.1.205,IMP dehydrogenase,6-thio-IMP,Rattus norvegicus,-,CHEBI:2332
5240,1.1.1.205,IMP dehydrogenase,ADP,Cryptosporidium parvum,-,CHEBI:16761
5241,1.1.1.205,IMP dehydrogenase,ADP,Escherichia coli,-,CHEBI:16761
5242,1.1.1.205,IMP dehydrogenase,ADP,Homo sapiens,-,CHEBI:16761
5243,1.1.1.205,IMP dehydrogenase,ADP,Tritrichomonas suis,-,CHEBI:16761
5245,1.1.1.205,IMP dehydrogenase,ADP,Candida albicans,-,CHEBI:16761
5247,1.1.1.205,IMP dehydrogenase,AMP,Escherichia coli,-,CHEBI:16027
5248,1.1.1.205,IMP dehydrogenase,AMP,Homo sapiens,-,CHEBI:16027
5249,1.1.1.205,IMP dehydrogenase,AMP,Rattus norvegicus,-,CHEBI:16027
5250,1.1.1.205,IMP dehydrogenase,AMP,Sus scrofa,-,CHEBI:16027
5251,1.1.1.205,IMP dehydrogenase,AMP,Mus musculus,-,CHEBI:16027
5252,1.1.1.205,IMP dehydrogenase,AMP,Vigna unguiculata,-,CHEBI:16027
5254,1.1.1.205,IMP dehydrogenase,ATP,Escherichia coli,-,CHEBI:15422
5255,1.1.1.205,IMP dehydrogenase,ATP,Schizosaccharomyces pombe,-,CHEBI:15422
5256,1.1.1.205,IMP dehydrogenase,ATP,Bacillus subtilis,-,CHEBI:15422
5285,1.1.1.205,IMP dehydrogenase,CMP,Schizosaccharomyces pombe,-,CHEBI:17361
5314,1.1.1.205,IMP dehydrogenase,GDP,Eremothecium gossypii,-,CHEBI:17552
5315,1.1.1.205,IMP dehydrogenase,GDP,Escherichia coli,-,CHEBI:17552
5316,1.1.1.205,IMP dehydrogenase,GDP,Homo sapiens,-,CHEBI:17552
5317,1.1.1.205,IMP dehydrogenase,GDP,Schizosaccharomyces pombe,-,CHEBI:17552
5318,1.1.1.205,IMP dehydrogenase,glutathione,Klebsiella aerogenes,-,CHEBI:16856
5319,1.1.1.205,IMP dehydrogenase,GMP,Bacillus anthracis,-,CHEBI:17345
5320,1.1.1.205,IMP dehydrogenase,GMP,Campylobacter jejuni,-,CHEBI:17345
5321,1.1.1.205,IMP dehydrogenase,GMP,Cryptosporidium parvum,-,CHEBI:17345
5322,1.1.1.205,IMP dehydrogenase,GMP,Escherichia coli,-,CHEBI:17345
5323,1.1.1.205,IMP dehydrogenase,GMP,Homo sapiens,-,CHEBI:17345
5324,1.1.1.205,IMP dehydrogenase,GMP,Leishmania donovani,-,CHEBI:17345
5325,1.1.1.205,IMP dehydrogenase,GMP,Rattus norvegicus,-,CHEBI:17345
5326,1.1.1.205,IMP dehydrogenase,GMP,Sus scrofa,-,CHEBI:17345
5327,1.1.1.205,IMP dehydrogenase,GMP,Tritrichomonas foetus,-,CHEBI:17345
5328,1.1.1.205,IMP dehydrogenase,GMP,Schizosaccharomyces pombe,-,CHEBI:17345
5329,1.1.1.205,IMP dehydrogenase,GMP,Vigna unguiculata,-,CHEBI:17345
5330,1.1.1.205,IMP dehydrogenase,GMP,Borreliella burgdorferi,-,CHEBI:17345
5332,1.1.1.205,IMP dehydrogenase,GMP,Klebsiella aerogenes,-,CHEBI:17345
5336,1.1.1.205,IMP dehydrogenase,GMP,Bacillus subtilis,-,CHEBI:17345
5337,1.1.1.205,IMP dehydrogenase,GMP,Salmonella enterica,-,CHEBI:17345
5339,1.1.1.205,IMP dehydrogenase,GTP,Eremothecium gossypii,-,CHEBI:15996
5340,1.1.1.205,IMP dehydrogenase,GTP,Escherichia coli,-,CHEBI:15996
5341,1.1.1.205,IMP dehydrogenase,GTP,Homo sapiens,-,CHEBI:15996
5342,1.1.1.205,IMP dehydrogenase,GTP,Mus musculus,-,CHEBI:15996
5343,1.1.1.205,IMP dehydrogenase,GTP,Schizosaccharomyces pombe,-,CHEBI:15996
5351,1.1.1.205,IMP dehydrogenase,Inosine,Klebsiella aerogenes,-,CHEBI:17596
5353,1.1.1.205,IMP dehydrogenase,inosine 5'-phosphate,Toxoplasma gondii,-,CHEBI:17202
5365,1.1.1.205,IMP dehydrogenase,linoleic acid,Homo sapiens,-,CHEBI:17351
5366,1.1.1.205,IMP dehydrogenase,linoleic acid,Mus musculus,-,CHEBI:17351
5640,1.1.1.205,IMP dehydrogenase,NAD+,Bacillus anthracis,-,CHEBI:15846
5641,1.1.1.205,IMP dehydrogenase,NAD+,Candida albicans,-,CHEBI:15846
5642,1.1.1.205,IMP dehydrogenase,NAD+,Cryptosporidium parvum,-,CHEBI:15846
5643,1.1.1.205,IMP dehydrogenase,NAD+,Homo sapiens,-,CHEBI:15846
5644,1.1.1.205,IMP dehydrogenase,NAD+,Mycobacterium tuberculosis,-,CHEBI:15846
5645,1.1.1.205,IMP dehydrogenase,NAD+,Rattus norvegicus,-,CHEBI:15846
5646,1.1.1.205,IMP dehydrogenase,NAD+,Toxoplasma gondii,-,CHEBI:15846
5647,1.1.1.205,IMP dehydrogenase,NAD+,Tritrichomonas suis,-,CHEBI:15846
5648,1.1.1.205,IMP dehydrogenase,NAD+,Sus scrofa,-,CHEBI:15846
5653,1.1.1.205,IMP dehydrogenase,NAD+,Campylobacter jejuni,-,CHEBI:15846
5654,1.1.1.205,IMP dehydrogenase,NAD+,Clostridium perfringens,-,CHEBI:15846
5655,1.1.1.205,IMP dehydrogenase,NAD+,Eremothecium gossypii,-,CHEBI:15846
5657,1.1.1.205,IMP dehydrogenase,NAD+,Trypanosoma brucei,-,CHEBI:15846
5658,1.1.1.205,IMP dehydrogenase,NAD+,Vibrio cholerae,-,CHEBI:15846
5659,1.1.1.205,IMP dehydrogenase,NAD+,Borreliella burgdorferi,-,CHEBI:15846
5660,1.1.1.205,IMP dehydrogenase,NAD+,Mus musculus,-,CHEBI:15846
5662,1.1.1.205,IMP dehydrogenase,NADH,Eimeria tenella,-,CHEBI:16908
5663,1.1.1.205,IMP dehydrogenase,NADH,Homo sapiens,-,CHEBI:16908
5664,1.1.1.205,IMP dehydrogenase,NADH,Rattus norvegicus,-,CHEBI:16908
5665,1.1.1.205,IMP dehydrogenase,NADH,Vigna unguiculata,-,CHEBI:16908
5667,1.1.1.205,IMP dehydrogenase,NADH,Klebsiella aerogenes,-,CHEBI:16908
5669,1.1.1.205,IMP dehydrogenase,NADH,Mus musculus,-,CHEBI:16908
5671,1.1.1.205,IMP dehydrogenase,NADH,Mycobacterium tuberculosis,-,CHEBI:16908
5673,1.1.1.205,IMP dehydrogenase,NADPH,Rattus norvegicus,-,CHEBI:16474
