	EC	Enz	Met	Org	Mode	ChEBI
243	1.1.1.39	malate dehydrogenase (decarboxylating)	gamma-amino-n-butyrate	Bradyrhizobium japonicum	+	CHEBI:59888
244	1.1.1.39	malate dehydrogenase (decarboxylating)	hydroxy-n-butyrate	Bradyrhizobium japonicum	+	CHEBI:30830
245	1.1.1.39	malate dehydrogenase (decarboxylating)	Hydroxypyruvate	Bradyrhizobium japonicum	+	CHEBI:30841
246	1.1.1.39	malate dehydrogenase (decarboxylating)	L-malate	Ascaris suum	+	CHEBI:30797
247	1.1.1.39	malate dehydrogenase (decarboxylating)	L-malate	Amaranthus cruentus	+	CHEBI:30797
248	1.1.1.39	malate dehydrogenase (decarboxylating)	NAD+	Amaranthus cruentus	+	CHEBI:15846
249	1.1.1.39	malate dehydrogenase (decarboxylating)	oxaloacetate	Arabidopsis thaliana	+	CHEBI:30744
250	1.1.1.39	malate dehydrogenase (decarboxylating)	phosphoenolpyruvate	Arabidopsis thaliana	+	CHEBI:44897
251	1.1.1.39	malate dehydrogenase (decarboxylating)	phosphoenolpyruvate	Crassula argentea	+	CHEBI:44897
252	1.1.1.39	malate dehydrogenase (decarboxylating)	succinate	Azorhizobium caulinodans	+	CHEBI:15741
253	1.1.1.39	malate dehydrogenase (decarboxylating)	succinate	Sinorhizobium sp.	+	CHEBI:15741
254	1.1.1.39	malate dehydrogenase (decarboxylating)	succinate	Bradyrhizobium japonicum	+	CHEBI:15741
255	1.1.1.39	malate dehydrogenase (decarboxylating)	succinate	Sinorhizobium meliloti	+	CHEBI:15741
256	1.1.1.39	malate dehydrogenase (decarboxylating)	uridine 5'-diphosphoglucose	Bradyrhizobium japonicum	+	CHEBI:46229
257	1.1.1.4	(R,R)-butanediol dehydrogenase	DMSO	Rhodococcus erythropolis	+	CHEBI:28262
258	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	acetyl carnitine	Ricinus communis	+	CHEBI:73024
259	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	acetyl phosphate	Escherichia coli	+	CHEBI:15350
260	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	acetyl-CoA	Ricinus communis	+	CHEBI:15351
261	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	acetyl-CoA	Ricinus communis	+	CHEBI:15351
262	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	acetyl-CoA	Populus trichocarpa	+	CHEBI:15351
263	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	aspartate	Nicotiana tabacum	+	CHEBI:17053
264	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	aspartate	Arabidopsis thaliana	+	CHEBI:17053
265	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	ATP	Ricinus communis	+	CHEBI:15422
266	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	citrate	Ricinus communis	+	CHEBI:30769
267	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	citrate	Zea mays	+	CHEBI:30769
268	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	citrate	Amaranthus viridis	+	CHEBI:30769
269	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	CoA	Ricinus communis	+	CHEBI:15346
270	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	CoA	Ricinus communis	+	CHEBI:15346
271	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	CoA	Arabidopsis thaliana	+	CHEBI:15346
272	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	CoA	Nicotiana tabacum	+	CHEBI:15346
273	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	D-glucose 6-phosphate	Escherichia coli	+	CHEBI:4170
274	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	D-glucose 6-phosphate	Populus trichocarpa	+	CHEBI:4170
275	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Arabidopsis thaliana	+	CHEBI:18012
276	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Homo sapiens	+	CHEBI:18012
277	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Arabidopsis thaliana	+	CHEBI:18012
278	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Homo sapiens	+	CHEBI:18012
279	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Arabidopsis thaliana	+	CHEBI:18012
280	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Solanum lycopersicum	+	CHEBI:18012
281	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	fumarate	Zea mays	+	CHEBI:18012
282	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-aspartate	Escherichia coli	+	CHEBI:17053
283	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-aspartate	Trypanosoma cruzi	+	CHEBI:17053
284	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-aspartate	Trypanosoma brucei	+	CHEBI:17053
285	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-aspartate	Trypanosoma cruzi	+	CHEBI:17053
286	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-aspartate	Leishmania mexicana	+	CHEBI:17053
287	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-glutamate	Escherichia coli	+	CHEBI:16015
288	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	L-glutamate	Ricinus communis	+	CHEBI:16015
289	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	malonyl-CoA	Ricinus communis	+	CHEBI:15531
290	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	methanol	Saccharolobus solfataricus	+	CHEBI:17790
291	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	palmitoyl-CoA	Ricinus communis	+	CHEBI:15525
292	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	palmitoyl-CoA	Ricinus communis	+	CHEBI:15525
293	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Ricinus communis	+	CHEBI:15741
294	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Arabidopsis thaliana	+	CHEBI:15741
295	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Ricinus communis	+	CHEBI:15741
296	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Arabidopsis thaliana	+	CHEBI:15741
297	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Zea mays	+	CHEBI:15741
298	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Homo sapiens	+	CHEBI:15741
299	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Arabidopsis thaliana	+	CHEBI:15741
300	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Solanum lycopersicum	+	CHEBI:15741
301	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Amaranthus viridis	+	CHEBI:15741
302	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	succinate	Zea mays	+	CHEBI:15741
303	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	UDP	Ricinus communis	+	CHEBI:17659
304	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	UDP-glucose	Mesembryanthemum cordifolium	+	CHEBI:46229
305	1.1.1.405	ribitol-5-phosphate 2-dehydrogenase (NADP+)	CTP	Haemophilus influenzae	+	CHEBI:17677
306	1.1.1.41	isocitrate dehydrogenase (NAD+)	ADP	Homo sapiens	+	CHEBI:16761
307	1.1.1.41	isocitrate dehydrogenase (NAD+)	ADP	Sus scrofa	+	CHEBI:16761
308	1.1.1.41	isocitrate dehydrogenase (NAD+)	ADP	Homo sapiens	+	CHEBI:16761
309	1.1.1.41	isocitrate dehydrogenase (NAD+)	ADP	Homo sapiens	+	CHEBI:16761
310	1.1.1.41	isocitrate dehydrogenase (NAD+)	ADP	Homo sapiens	+	CHEBI:16761
311	1.1.1.41	isocitrate dehydrogenase (NAD+)	ADP	Homo sapiens	+	CHEBI:16761
312	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
313	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Yarrowia lipolytica	+	CHEBI:16027
314	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Phycomyces blakesleeanus	+	CHEBI:16027
315	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
316	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
317	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
318	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
319	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
320	1.1.1.41	isocitrate dehydrogenase (NAD+)	AMP	Saccharomyces cerevisiae	+	CHEBI:16027
321	1.1.1.41	isocitrate dehydrogenase (NAD+)	ATP	Homo sapiens	+	CHEBI:15422
322	1.1.1.41	isocitrate dehydrogenase (NAD+)	citrate	Homo sapiens	+	CHEBI:30769
323	1.1.1.41	isocitrate dehydrogenase (NAD+)	citrate	Phaeodactylum tricornutum	+	CHEBI:30769
324	1.1.1.41	isocitrate dehydrogenase (NAD+)	citrate	Campylobacter concisus	+	CHEBI:30769
325	1.1.1.41	isocitrate dehydrogenase (NAD+)	citrate	Homo sapiens	+	CHEBI:30769
326	1.1.1.41	isocitrate dehydrogenase (NAD+)	NAD+	Saccharomyces cerevisiae	+	CHEBI:15846
327	1.1.1.42	isocitrate dehydrogenase (NADP+)	acetic acid	Sus scrofa	+	CHEBI:15366
328	1.1.1.42	isocitrate dehydrogenase (NADP+)	ADP	Mus musculus	+	CHEBI:16761
329	1.1.1.42	isocitrate dehydrogenase (NADP+)	cis-aconitate	Spirodela polyrhiza	+	CHEBI:32805
330	1.1.1.42	isocitrate dehydrogenase (NADP+)	citrate	Spirodela polyrhiza	+	CHEBI:30769
331	1.1.1.42	isocitrate dehydrogenase (NADP+)	glutamate	Pisum sativum	+	CHEBI:16015
332	1.1.1.42	isocitrate dehydrogenase (NADP+)	glutamate	Zea mays	+	CHEBI:16015
333	1.1.1.42	isocitrate dehydrogenase (NADP+)	glutamate	Spirodela polyrhiza	+	CHEBI:16015
334	1.1.1.42	isocitrate dehydrogenase (NADP+)	isocitrate	Spirodela polyrhiza	+	CHEBI:30887
335	1.1.1.42	isocitrate dehydrogenase (NADP+)	phenol	Sus scrofa	+	CHEBI:15882
336	1.1.1.42	isocitrate dehydrogenase (NADP+)	succinic acid	Pisum sativum	+	CHEBI:15741
337	1.1.1.42	isocitrate dehydrogenase (NADP+)	succinic acid	Zea mays	+	CHEBI:15741
338	1.1.1.43	phosphogluconate 2-dehydrogenase	ADP	Candida tropicalis	+	CHEBI:16761
339	1.1.1.43	phosphogluconate 2-dehydrogenase	AMP	Candida tropicalis	+	CHEBI:16027
340	1.1.1.43	phosphogluconate 2-dehydrogenase	ATP	Candida tropicalis	+	CHEBI:15422
341	1.1.1.43	phosphogluconate 2-dehydrogenase	D-glucose 6-phosphate	Candida tropicalis	+	CHEBI:4170
342	1.1.1.43	phosphogluconate 2-dehydrogenase	phosphoenolpyruvate	Candida tropicalis	+	CHEBI:44897
343	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	17beta-estradiol	Rattus norvegicus	+	CHEBI:16469
344	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	2,3-diphosphoglycerate	Nicotiana tabacum	+	CHEBI:28907
345	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	6-phosphogluconate	Ovis aries	+	CHEBI:48928
346	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	ADP	[Brevibacterium] flavum	+	CHEBI:16761
347	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	AMP	Phormidium sp.	+	CHEBI:16027
348	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	ATP	[Brevibacterium] flavum	+	CHEBI:15422
349	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	D-gluconate	Enterococcus faecalis	+	CHEBI:33198
350	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	gluconate	Corynebacterium glutamicum	+	CHEBI:33198
351	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	L-aspartate	[Brevibacterium] flavum	+	CHEBI:17053
352	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	L-histidine	[Brevibacterium] flavum	+	CHEBI:57595
353	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	L-tryptophan	[Brevibacterium] flavum	+	CHEBI:57912
354	1.1.1.44	phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)	menadione	Escherichia coli	+	CHEBI:28869
355	1.1.1.45	L-gulonate 3-dehydrogenase	cysteine	Sus scrofa	+	CHEBI:35235
356	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	ADP	Bacillus sp.	+	CHEBI:16761
357	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	AMP	Bacillus sp.	+	CHEBI:16027
358	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	ATP	Bacillus sp.	+	CHEBI:15422
359	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	dipicolinic acid	Bacillus sp.	+	CHEBI:46837
360	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	NAD+	Bacillus sp.	+	CHEBI:15846
361	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	NADH	Bacillus sp.	+	CHEBI:16908
362	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	NADP+	Thermoproteus tenax	+	CHEBI:18009
363	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	NADP+	Bacillus sp.	+	CHEBI:18009
364	1.1.1.47	glucose 1-dehydrogenase [NAD(P)+]	NADPH	Bacillus sp.	+	CHEBI:16474
365	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	6-aminohexanoic acid	Homo sapiens	+	CHEBI:57826
366	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	ATP	Pseudomonas fluorescens	+	CHEBI:15422
367	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	butanol	Homo sapiens	+	CHEBI:28885
368	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	glucosamine 6-phosphate	Azotobacter vinelandii	+	CHEBI:47987
369	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	glycerol	Homo sapiens	+	CHEBI:17754
370	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	L-Arg	Homo sapiens	+	CHEBI:16467
371	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	streptomycin	Homo sapiens	+	CHEBI:17076
372	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	sucrose	Arabidopsis thaliana	+	CHEBI:17992
373	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	trehalose	Homo sapiens	+	CHEBI:16551
374	1.1.1.49	glucose-6-phosphate dehydrogenase (NADP+)	vitamin E	Rattus norvegicus	+	CHEBI:18145
375	1.1.1.53	3alpha(or 20beta)-hydroxysteroid dehydrogenase	estrogen	Gallus gallus	+	CHEBI:16469
376	1.1.1.6	glycerol dehydrogenase	citrate	Pichia membranifaciens	+	CHEBI:30769
377	1.1.1.6	glycerol dehydrogenase	ppGpp	Escherichia coli	+	CHEBI:17633
378	1.1.1.62	17beta-estradiol 17-dehydrogenase	retinoic acid	Homo sapiens	+	CHEBI:15367
379	1.1.1.69	gluconate 5-dehydrogenase	pyrroloquinoline quinone	Gluconobacter oxydans	+	CHEBI:18315
380	1.1.1.71	alcohol dehydrogenase [NAD(P)+]	cysteine	Rattus norvegicus	+	CHEBI:35235
381	1.1.1.71	alcohol dehydrogenase [NAD(P)+]	GSH	Rattus norvegicus	+	CHEBI:16856
382	1.1.1.71	alcohol dehydrogenase [NAD(P)+]	salicylic acid	Solanum tuberosum	+	CHEBI:16914
383	1.1.1.78	methylglyoxal reductase (NADH)	glutathione	Escherichia coli	+	CHEBI:16856
384	1.1.1.8	glycerol-3-phosphate dehydrogenase (NAD+)	ATP	Spinacia oleracea	+	CHEBI:15422
385	1.1.1.8	glycerol-3-phosphate dehydrogenase (NAD+)	dihydrolipoic acid	Spinacia oleracea	+	CHEBI:18047
386	1.1.1.8	glycerol-3-phosphate dehydrogenase (NAD+)	glycerol	Homo sapiens	+	CHEBI:17754
387	1.1.1.8	glycerol-3-phosphate dehydrogenase (NAD+)	glycine buffer	Oryctolagus cuniculus	+	CHEBI:57305
388	1.1.1.8	glycerol-3-phosphate dehydrogenase (NAD+)	phosphogluconate	Spinacia oleracea	+	CHEBI:48928
389	1.1.1.81	hydroxypyruvate reductase	2-oxoglutarate	Methylotuvimicrobium alcaliphilum	+	CHEBI:30915
390	1.1.1.81	hydroxypyruvate reductase	acetyl-CoA	Methylosinus trichosporium	+	CHEBI:15351
391	1.1.1.81	hydroxypyruvate reductase	ADP	Methylotuvimicrobium alcaliphilum	+	CHEBI:16761
392	1.1.1.81	hydroxypyruvate reductase	ATP	Methylotuvimicrobium alcaliphilum	+	CHEBI:15422
393	1.1.1.81	hydroxypyruvate reductase	citrate	Methylotuvimicrobium alcaliphilum	+	CHEBI:30769
394	1.1.1.81	hydroxypyruvate reductase	fructose 1,6-diphosphate	Methylotuvimicrobium alcaliphilum	+	CHEBI:28013
395	1.1.1.81	hydroxypyruvate reductase	glucose 6-phosphate	Methylosinus trichosporium	+	CHEBI:4170
396	1.1.1.81	hydroxypyruvate reductase	glucose 6-phosphate	Methylotuvimicrobium alcaliphilum	+	CHEBI:4170
397	1.1.1.81	hydroxypyruvate reductase	glycerate	Methylococcus capsulatus	+	CHEBI:33508
398	1.1.1.81	hydroxypyruvate reductase	NAD+	Methylotuvimicrobium alcaliphilum	+	CHEBI:15846
399	1.1.1.81	hydroxypyruvate reductase	NADP+	Methylococcus capsulatus	+	CHEBI:18009
400	1.1.1.81	hydroxypyruvate reductase	NADP+	Methylotuvimicrobium alcaliphilum	+	CHEBI:18009
401	1.1.1.81	hydroxypyruvate reductase	NADP+	Methylotuvimicrobium alcaliphilum	+	CHEBI:18009
402	1.1.1.81	hydroxypyruvate reductase	NADP+	Methylococcus capsulatus	+	CHEBI:18009
403	1.1.1.81	hydroxypyruvate reductase	oxaloacetate	Methylosinus trichosporium	+	CHEBI:30744
404	1.1.1.81	hydroxypyruvate reductase	oxaloacetate	Methylotuvimicrobium alcaliphilum	+	CHEBI:30744
405	1.1.1.81	hydroxypyruvate reductase	Ribulose 1,5-diphosphate	Methylosinus trichosporium	+	CHEBI:16710
406	1.1.1.81	hydroxypyruvate reductase	Ribulose 1,5-diphosphate	Methylotuvimicrobium alcaliphilum	+	CHEBI:16710
407	1.1.1.81	hydroxypyruvate reductase	ribulose 5-phosphate	Methylosinus trichosporium	+	CHEBI:17363
408	1.1.1.81	hydroxypyruvate reductase	serine	Methylotuvimicrobium alcaliphilum	+	CHEBI:33384
409	1.1.1.82	malate dehydrogenase (NADP+)	acetone	Pisum sativum	+	CHEBI:15347
410	1.1.1.82	malate dehydrogenase (NADP+)	methanol	Pisum sativum	+	CHEBI:17790
411	1.1.1.86	ketol-acid reductoisomerase (NADP+)	ascorbic acid	Vigna radiata	+	CHEBI:29073
412	1.1.1.87	homoisocitrate dehydrogenase	2-oxoadipate	Saccharomyces cerevisiae	+	CHEBI:15753
413	1.1.1.88	hydroxymethylglutaryl-CoA reductase	CoA	Pseudomonas mevalonii	+	CHEBI:15346
414	1.1.1.88	hydroxymethylglutaryl-CoA reductase	pantetheine	Pseudomonas mevalonii	+	CHEBI:16753
415	1.1.1.9	D-xylulose reductase	cysteine	Cavia porcellus	+	CHEBI:35235
416	1.1.1.9	D-xylulose reductase	cysteine	Pachysolen tannophilus	+	CHEBI:35235
417	1.1.1.9	D-xylulose reductase	D-glucose	Fusarium oxysporum	+	CHEBI:4167
418	1.1.1.9	D-xylulose reductase	D-xylose	Fusarium oxysporum	+	CHEBI:53455
419	1.1.1.9	D-xylulose reductase	D-xylose	Saccharomyces cerevisiae	+	CHEBI:53455
420	1.1.1.9	D-xylulose reductase	D-xylose	Yamadazyma tenuis	+	CHEBI:53455
421	1.1.1.9	D-xylulose reductase	glycerol	Fusarium oxysporum	+	CHEBI:17754
422	1.1.1.9	D-xylulose reductase	glycine	Pachysolen tannophilus	+	CHEBI:57305
423	1.1.1.9	D-xylulose reductase	GSH	Pachysolen tannophilus	+	CHEBI:16856
424	1.1.1.91	aryl-alcohol dehydrogenase (NADP+)	acetone	Yokenella sp.	+	CHEBI:15347
425	1.1.1.95	phosphoglycerate dehydrogenase	L-alanine	Arabidopsis thaliana	+	CHEBI:57972
426	1.1.1.95	phosphoglycerate dehydrogenase	L-alanine	Marchantia polymorpha	+	CHEBI:57972
427	1.1.1.95	phosphoglycerate dehydrogenase	L-cysteine	Arabidopsis thaliana	+	CHEBI:35235
428	1.1.1.95	phosphoglycerate dehydrogenase	L-homocysteine	Marchantia polymorpha	+	CHEBI:58199
429	1.1.1.95	phosphoglycerate dehydrogenase	L-homocysteine	Arabidopsis thaliana	+	CHEBI:58199
430	1.1.1.95	phosphoglycerate dehydrogenase	L-homoserine	Marchantia polymorpha	+	CHEBI:57476
431	1.1.1.95	phosphoglycerate dehydrogenase	L-homoserine	Arabidopsis thaliana	+	CHEBI:57476
432	1.1.1.95	phosphoglycerate dehydrogenase	L-methionine	Marchantia polymorpha	+	CHEBI:57844
433	1.1.1.95	phosphoglycerate dehydrogenase	L-methionine	Arabidopsis thaliana	+	CHEBI:57844
434	1.1.1.95	phosphoglycerate dehydrogenase	L-methionine	Pisum sativum	+	CHEBI:57844
435	1.1.1.95	phosphoglycerate dehydrogenase	L-valine	Marchantia polymorpha	+	CHEBI:57762
436	1.1.1.95	phosphoglycerate dehydrogenase	L-valine	Arabidopsis thaliana	+	CHEBI:57762
437	1.1.2.4	D-lactate dehydrogenase (cytochrome)	D-lactate	Saccharomyces cerevisiae	+	CHEBI:42111
438	1.1.2.4	D-lactate dehydrogenase (cytochrome)	L-malate	Saccharomyces cerevisiae	+	CHEBI:30797
439	1.1.2.8	alcohol dehydrogenase (cytochrome c)	ethanol	Acetobacter pasteurianus	+	CHEBI:16236
440	1.1.3.13	alcohol oxidase	methanol	Ogataea methanolica	+	CHEBI:17790
441	1.1.3.15	(S)-2-hydroxy-acid oxidase	ascorbate	Rattus sp.	+	CHEBI:29073
442	1.1.3.15	(S)-2-hydroxy-acid oxidase	isocitrate	Amaranthus retroflexus	+	CHEBI:30887
443	1.1.3.15	(S)-2-hydroxy-acid oxidase	isocitrate	Zea mays	+	CHEBI:30887
444	1.1.3.15	(S)-2-hydroxy-acid oxidase	succinate	Zea mays	+	CHEBI:15741
445	1.1.3.17	choline oxidase	NAD+	Rattus norvegicus	+	CHEBI:15846
446	1.1.3.21	glycerol-3-phosphate oxidase	glycerol	Aerococcus viridans	+	CHEBI:17754
447	1.1.3.21	glycerol-3-phosphate oxidase	phenol	Saccharomyces cerevisiae	+	CHEBI:15882
448	1.1.3.30	polyvinyl-alcohol oxidase	pyrroloquinoline quinone	Sphingopyxis sp.	+	CHEBI:18315
449	1.1.3.30	polyvinyl-alcohol oxidase	pyrroloquinoline quinone	Sphingomonas sp.	+	CHEBI:18315
450	1.1.3.30	polyvinyl-alcohol oxidase	pyrroloquinoline quinone	Sphingopyxis sp.	+	CHEBI:18315
451	1.1.3.4	glucose oxidase	trehalose	Aspergillus niger	+	CHEBI:16551
452	1.1.3.5	hexose oxidase	ethanol	Chondrus crispus	+	CHEBI:16236
453	1.1.3.6	cholesterol oxidase	acetone	Burkholderia cepacia	+	CHEBI:15347
454	1.1.3.6	cholesterol oxidase	cholic acid	Brevibacterium sterolicum	+	CHEBI:16359
455	1.1.3.6	cholesterol oxidase	ethanol	Rhodococcus sp.	+	CHEBI:16236
456	1.1.3.6	cholesterol oxidase	ethanol	Streptomyces sp.	+	CHEBI:16236
457	1.1.3.6	cholesterol oxidase	ethanol	Castellaniella sp.	+	CHEBI:16236
458	1.1.3.6	cholesterol oxidase	Isopropanol	Rhodococcus sp.	+	CHEBI:17824
459	1.1.3.6	cholesterol oxidase	Isopropanol	Streptomyces sp.	+	CHEBI:17824
460	1.1.3.6	cholesterol oxidase	Isopropanol	Castellaniella sp.	+	CHEBI:17824
461	1.1.3.6	cholesterol oxidase	methanol	Streptomyces sp.	+	CHEBI:17790
462	1.1.3.6	cholesterol oxidase	propan-2-ol	Burkholderia cepacia	+	CHEBI:17824
463	1.1.3.6	cholesterol oxidase	propan-2-ol	Streptomyces hygroscopicus	+	CHEBI:17824
464	1.1.3.9	galactose oxidase	glycerol	Fusarium subglutinans	+	CHEBI:17754
465	1.1.5.2	glucose 1-dehydrogenase (PQQ, quinone)	pyrroloquinoline quinone	Pantoea ananatis	+	CHEBI:18315
466	1.1.5.3	glycerol-3-phosphate dehydrogenase	FAD	Escherichia coli	+	CHEBI:16238
467	1.1.5.3	glycerol-3-phosphate dehydrogenase	FMN	Escherichia coli	+	CHEBI:17621
468	1.1.5.4	malate dehydrogenase (quinone)	2-methyl-1,4-naphthoquinone	Corynebacterium glutamicum	+	CHEBI:28869
469	1.1.5.4	malate dehydrogenase (quinone)	vitamin K3	Mycobacterium sp.	+	CHEBI:28869
470	1.1.5.5	alcohol dehydrogenase (quinone)	ethanol	Acetobacter pasteurianus	+	CHEBI:16236
